date,users,temp,hum,windspeed,workingday,holiday
2012-12-11,5501.0,14.486666666666666,59.666666666666664,19.8345125,1,0.0
2012-12-12,5319.0,12.1975,53.833333333333336,10.9168125,1,0.0
2012-12-13,5532.0,12.129166666666668,48.583333333333336,11.666654166666667,1,0.0
2012-12-14,5611.0,11.548333333333334,64.29166666666667,8.792354166666668,1,0.0
2012-12-15,5047.0,13.290833333333333,65.04166666666667,7.12545,0,0.0
2012-12-16,3786.0,14.862499999999999,83.875,6.749691666666667,0,0.0
2012-12-17,4585.0,16.12666666666667,90.70833333333333,6.583308333333334,1,0.0
2012-12-18,5557.0,16.844166666666666,66.625,14.834079166666667,1,0.0
2012-12-19,5267.0,13.6325,62.541666666666664,12.334141666666667,1,0.0
2012-12-20,4128.0,13.530000000000001,66.79166666666667,8.8749875,1,0.0
2012-12-21,3623.0,13.393333333333333,55.666666666666664,25.083683333333337,1,0.0
2012-12-22,1749.0,10.899166666666666,44.125,27.292170833333333,0,0.0
2012-12-23,1787.0,10.079166666666667,51.541666666666664,8.916583333333334,0,0.0
2012-12-24,923.0,9.43,78.95833333333333,4.9588375000000005,1,0.0
2012-12-25,1020.0,11.89,74.04166666666667,11.292012499999998,0,1.0
2012-12-26,441.0,9.976666666666667,82.33333333333333,21.208570833333333,1,0.0
2012-12-27,2114.0,10.420833333333333,65.29166666666667,23.458933333333334,1,0.0
2012-12-28,3095.0,10.386666666666667,59.0,10.416545833333332,1,0.0
2012-12-29,1341.0,10.386666666666667,75.29166666666667,8.333683333333333,0,0.0
2012-12-30,1796.0,10.489166666666668,48.333333333333336,23.500529166666666,0,0.0
2012-12-31,2729.0,8.849166666666667,57.75,10.374670833333333,1,0.0
